racecourse,distance,going,raceclass,age_cond,age_cond,wintime,count
30.0,10.0,5,4.0,3,3,130.52,1
30.0,10.0,5,5.0,3,3,130.723333333,3
30.0,10.0,5,6.0,2,2,130.956666667,3
30.0,10.0,5,6.0,3,3,131.036,5
30.0,10.0,6,5.0,3,3,133.45,1
30.0,10.0,6,6.0,3,3,130.48,1
30.0,10.0,7,1.0,3,3,127.29,1
30.0,10.0,7,3.0,3,3,128.07,1
30.0,10.0,7,3.0,4,4,124.72,1
30.0,10.0,7,4.0,2,2,130.54,1
30.0,10.0,7,5.0,2,2,131.46,1
30.0,11.48,2,5.0,3,3,147.7,2
30.0,11.48,2,6.0,2,2,148.24,1
30.0,11.48,2,6.0,3,3,148.42,1
30.0,11.48,3,1.0,2,2,149.375,8
30.0,11.48,3,5.0,2,2,150.083333333,3
30.0,11.48,3,5.0,3,3,151.83,2
30.0,11.48,3,6.0,2,2,151.08,1
30.0,11.48,3,6.0,3,3,150.986666667,3
30.0,11.48,5,1.0,2,2,151.459,10
30.0,11.48,5,4.0,3,3,151.55,1
30.0,11.48,5,5.0,2,2,153.2,1
30.0,11.48,5,5.0,3,3,151.5925,4
30.0,11.48,5,6.0,2,2,151.14,2
30.0,11.48,5,6.0,3,3,152.635,2
30.0,11.48,6,1.0,2,2,156.955,2
30.0,11.48,6,5.0,2,2,155.225,2
30.0,11.48,6,5.0,3,3,153.3,2
30.0,11.48,6,5.0,4,4,154.67,1
30.0,11.48,6,6.0,2,2,153.8,1
30.0,11.48,6,6.0,4,4,153.146666667,3
30.0,11.48,8,1.0,2,2,157.0,3
30.0,11.48,8,5.0,3,3,153.58,1
30.0,12.0,1,2.0,2,2,148.335,2
30.0,12.0,1,2.0,3,3,149.95,1
30.0,12.0,1,2.0,4,4,149.223,10
30.0,12.0,1,3.0,3,3,152.69,2
30.0,12.0,1,3.0,4,4,151.47875,8
30.0,12.0,1,4.0,3,3,151.547,10
30.0,12.0,1,4.0,4,4,151.538571429,7
30.0,12.0,1,5.0,2,2,152.320454545,22
30.0,12.0,1,5.0,3,3,152.1116,25
30.0,12.0,1,5.0,4,4,153.81862069,29
30.0,12.0,1,6.0,2,2,151.022,5
30.0,12.0,1,6.0,3,3,152.92,22
30.0,12.0,1,6.0,4,4,153.311923077,26
30.0,12.0,1,7.0,3,3,152.09,2
30.0,12.0,4,1.0,2,2,149.695,2
30.0,12.0,4,1.0,3,3,155.16,1
30.0,12.0,4,1.0,4,4,150.67,1
30.0,12.0,4,2.0,2,2,151.915,2
30.0,12.0,4,2.0,3,3,149.533333333,3
30.0,12.0,4,2.0,4,4,151.795,20
30.0,12.0,4,3.0,2,2,153.9625,4
30.0,12.0,4,3.0,3,3,152.294375,16
30.0,12.0,4,3.0,4,4,153.241333333,30
30.0,12.0,4,4.0,2,2,153.574,10
30.0,12.0,4,4.0,3,3,152.750697674,43
30.0,12.0,4,4.0,4,4,152.598974359,39
30.0,12.0,4,5.0,2,2,153.904705882,34
30.0,12.0,4,5.0,3,3,153.454035088,57
30.0,12.0,4,5.0,4,4,154.205135135,74
30.0,12.0,4,6.0,2,2,153.657894737,19
30.0,12.0,4,6.0,3,3,153.330731707,41
30.0,12.0,4,6.0,4,4,154.318548387,62
30.0,12.0,4,7.0,3,3,152.855,2
30.0,12.0,7,2.0,3,3,154.6,1
30.0,12.0,7,5.0,4,4,155.65,1
30.0,12.0,7,6.0,2,2,156.61,1
30.0,13.0,1,1.0,3,3,162.254,5
30.0,13.0,1,3.0,3,3,162.84,1
30.0,13.0,1,3.0,4,4,166.78,1
30.0,13.0,1,4.0,4,4,165.23,2
30.0,13.0,1,5.0,3,3,165.04,1
30.0,13.0,1,5.0,4,4,167.691333333,15
30.0,13.0,1,6.0,2,2,165.12,1
30.0,13.0,1,6.0,3,3,165.6475,4
30.0,13.0,1,6.0,4,4,166.795,12
30.0,13.0,4,1.0,3,3,162.1,5
30.0,13.0,4,1.0,4,4,168.12,1
30.0,13.0,4,2.0,4,4,173.13,1
30.0,13.0,4,3.0,3,3,166.2775,4
30.0,13.0,4,3.0,4,4,168.16,5
30.0,13.0,4,4.0,2,2,165.03,2
30.0,13.0,4,4.0,3,3,166.72,6
30.0,13.0,4,4.0,4,4,169.126,5
30.0,13.0,4,5.0,2,2,167.32,1
30.0,13.0,4,5.0,3,3,166.684375,16
30.0,13.0,4,5.0,4,4,167.827777778,36
30.0,13.0,4,6.0,2,2,166.81,1
30.0,13.0,4,6.0,3,3,168.6225,12
30.0,13.0,4,6.0,4,4,167.889534884,43
30.0,13.0,4,7.0,4,4,167.32,2
30.0,13.0,7,6.0,4,4,170.23,1
30.0,15.77,1,2.0,3,3,203.77,1
30.0,15.77,1,2.0,4,4,202.0,3
30.0,15.77,1,5.0,3,3,206.7,2
30.0,15.77,1,5.0,4,4,211.475,2
30.0,15.77,1,6.0,2,2,205.43,1
30.0,15.77,1,6.0,3,3,202.433333333,3
30.0,15.77,1,6.0,4,4,204.51,5
30.0,15.77,4,2.0,3,3,199.05,1
30.0,15.77,4,2.0,4,4,199.7,1
30.0,15.77,4,4.0,4,4,204.62,1
30.0,15.77,4,5.0,2,2,215.38,1
30.0,15.77,4,5.0,3,3,208.1,1
30.0,15.77,4,5.0,4,4,203.005,4
30.0,15.77,4,6.0,2,2,211.34,1
30.0,15.77,4,6.0,3,3,208.486666667,3
30.0,15.77,4,6.0,4,4,206.19,2
30.0,16.0,1,2.0,3,3,199.9,1
30.0,16.0,1,2.0,4,4,199.235,2
30.0,16.0,1,4.0,3,3,202.26,2
30.0,16.0,1,5.0,3,3,204.093333333,3
30.0,16.0,1,5.0,4,4,206.847777778,9
30.0,16.0,1,6.0,3,3,204.46,9
30.0,16.0,1,6.0,4,4,205.352777778,18
30.0,16.0,2,5.0,3,3,213.52,1
30.0,16.0,3,5.0,3,3,215.74,1
30.0,16.0,4,2.0,3,3,202.395,2
30.0,16.0,4,2.0,4,4,210.205,2
30.0,16.0,4,3.0,3,3,205.87,1
30.0,16.0,4,3.0,4,4,206.2625,4
30.0,16.0,4,4.0,3,3,208.483333333,3
30.0,16.0,4,4.0,4,4,206.319166667,12
30.0,16.0,4,5.0,3,3,206.275833333,12
30.0,16.0,4,5.0,4,4,207.469615385,26
30.0,16.0,4,6.0,3,3,207.881666667,18
30.0,16.0,4,6.0,4,4,207.5353125,32
30.0,16.0,5,5.0,3,3,214.466666667,3
30.0,16.0,5,5.0,4,4,215.6,1
30.0,16.0,5,6.0,4,4,215.87,1
30.0,16.0,6,5.0,3,3,220.86,1
30.0,16.0,6,5.0,4,4,218.73,1
30.0,16.0,7,4.0,4,4,213.54,1
30.0,16.0,7,5.0,4,4,209.77,1
34.0,5.15,2,1.0,1,1,61.115,2
34.0,5.15,2,1.0,3,3,59.815,2
34.0,5.15,2,2.0,1,1,59.9433333333,3
34.0,5.15,2,3.0,1,1,60.81,1
34.0,5.15,2,3.0,3,3,60.478,5
34.0,5.15,2,4.0,1,1,62.56,1
34.0,5.15,2,4.0,3,3,60.16,1
34.0,5.15,2,5.0,3,3,59.53,1
34.0,5.15,3,1.0,1,1,61.605,4
34.0,5.15,3,1.0,3,3,60.01625,8
34.0,5.15,3,2.0,1,1,60.9916666667,6
34.0,5.15,3,2.0,4,4,59.86,4
34.0,5.15,3,3.0,1,1,62.196,5
34.0,5.15,3,3.0,3,3,61.07,3
34.0,5.15,3,4.0,1,1,61.774,10
34.0,5.15,3,4.0,2,2,61.91,1
34.0,5.15,3,4.0,3,3,60.952,5
34.0,5.15,3,5.0,2,2,61.14,1
34.0,5.15,3,5.0,3,3,61.2644444444,9
34.0,5.15,3,5.0,4,4,61.99,1
34.0,5.15,5,1.0,1,1,61.2975,4
34.0,5.15,5,1.0,3,3,60.67,1
34.0,5.15,5,2.0,1,1,62.3233333333,3
34.0,5.15,5,2.0,4,4,60.5233333333,3
34.0,5.15,5,3.0,1,1,62.952,5
34.0,5.15,5,3.0,3,3,61.44,1
34.0,5.15,5,4.0,1,1,62.774,5
34.0,5.15,5,4.0,3,3,62.2925,4
34.0,5.15,5,5.0,3,3,62.422,5
34.0,5.15,6,1.0,1,1,63.165,4
34.0,5.15,6,1.0,3,3,60.765,2
34.0,5.15,6,2.0,1,1,63.205,2
34.0,5.15,6,2.0,3,3,62.53,1
34.0,5.15,6,2.0,4,4,61.85,2
34.0,5.15,6,3.0,1,1,64.745,2
34.0,5.15,6,4.0,1,1,63.94,2
34.0,5.15,6,4.0,3,3,62.57,2
34.0,5.15,6,5.0,3,3,63.725,2
34.0,5.15,6,6.0,3,3,65.16,1
34.0,5.15,8,1.0,1,1,64.63,1
34.0,5.15,8,1.0,3,3,62.055,2
34.0,5.15,8,2.0,4,4,63.815,4
34.0,5.15,8,4.0,1,1,66.1725,4
34.0,5.15,8,4.0,3,3,64.3,1
34.0,5.15,8,5.0,3,3,64.61,2
34.0,5.15,9,2.0,1,1,66.55,1
34.0,5.15,9,3.0,1,1,65.81,1
34.0,5.15,9,5.0,3,3,66.22,1
34.0,6.04,2,1.0,1,1,71.7875,4
34.0,6.04,2,1.0,3,3,70.8666666667,3
34.0,6.04,2,2.0,3,3,72.34,1
34.0,6.04,2,3.0,1,1,73.31,1
34.0,6.04,2,3.0,2,2,71.31,1
34.0,6.04,2,3.0,3,3,72.035,2
34.0,6.04,2,4.0,1,1,72.3133333333,9
34.0,6.04,2,5.0,1,1,72.245,2
34.0,6.04,2,5.0,3,3,72.8,1
34.0,6.04,3,1.0,1,1,72.44375,16
34.0,6.04,3,1.0,2,2,71.6933333333,6
34.0,6.04,3,1.0,3,3,71.755,6
34.0,6.04,3,2.0,1,1,72.7833333333,3
34.0,6.04,3,2.0,2,2,74.49,1
34.0,6.04,3,2.0,3,3,72.095,2
34.0,6.04,3,2.0,4,4,71.9066666667,3
34.0,6.04,3,3.0,1,1,72.9283333333,6
34.0,6.04,3,3.0,2,2,73.04,1
34.0,6.04,3,3.0,3,3,72.24,6
34.0,6.04,3,4.0,1,1,73.6655555556,63
34.0,6.04,3,4.0,2,2,72.809,10
34.0,6.04,3,4.0,3,3,72.48,2
34.0,6.04,3,5.0,1,1,72.93625,8
34.0,6.04,3,5.0,2,2,72.47625,8
34.0,6.04,3,5.0,3,3,73.2,2
34.0,6.04,3,5.0,4,4,72.58,2
34.0,6.04,5,1.0,1,1,73.4875,4
34.0,6.04,5,1.0,2,2,73.202,5
34.0,6.04,5,1.0,3,3,72.9166666667,3
34.0,6.04,5,2.0,1,1,72.82,2
34.0,6.04,5,2.0,3,3,73.47,1
34.0,6.04,5,2.0,4,4,73.2425,4
34.0,6.04,5,3.0,1,1,76.35,1
34.0,6.04,5,3.0,3,3,72.22,1
34.0,6.04,5,4.0,1,1,74.8985294118,34
34.0,6.04,5,4.0,2,2,73.78625,8
34.0,6.04,5,4.0,3,3,74.2,1
34.0,6.04,5,5.0,1,1,74.71,1
34.0,6.04,5,5.0,3,3,73.24,1
34.0,6.04,5,5.0,4,4,73.745,2
34.0,6.04,6,1.0,1,1,74.185,4
34.0,6.04,6,1.0,2,2,74.24,2
34.0,6.04,6,1.0,3,3,73.975,2
34.0,6.04,6,2.0,3,3,74.915,2
34.0,6.04,6,2.0,4,4,73.66,1
34.0,6.04,6,3.0,1,1,75.57,1
34.0,6.04,6,4.0,1,1,75.4090909091,22
34.0,6.04,6,4.0,2,2,74.9125,4
34.0,6.04,6,4.0,4,4,74.93,1
34.0,6.04,6,5.0,1,1,78.01,1
34.0,6.04,6,5.0,3,3,74.44,1
34.0,6.04,8,1.0,1,1,75.41,3
34.0,6.04,8,1.0,3,3,76.53,1
34.0,6.04,8,2.0,1,1,78.375,2
34.0,6.04,8,2.0,3,3,77.56,1
34.0,6.04,8,3.0,1,1,76.57,2
34.0,6.04,8,4.0,1,1,77.6016666667,12
34.0,6.04,8,4.0,2,2,77.84,1
34.0,6.04,8,5.0,1,1,75.97,1
34.0,6.04,8,5.0,2,2,77.555,2
34.0,6.04,9,1.0,3,3,77.22,1
34.0,6.04,9,2.0,1,1,78.6,1
34.0,6.04,9,3.0,1,1,77.8633333333,3
34.0,6.04,9,4.0,1,1,79.56,2
34.0,6.04,9,5.0,2,2,78.3,1
34.0,6.5,3,2.0,1,1,78.34,1
34.0,6.5,3,4.0,1,1,79.71,6
34.0,6.5,5,4.0,1,1,80.9266666667,3
34.0,6.5,6,4.0,1,1,82.59,5
34.0,6.5,8,4.0,1,1,83.49,4
34.0,6.5,9,3.0,3,3,85.1,1
34.0,6.5,9,4.0,1,1,84.125,4
34.0,7.0,2,1.0,1,1,84.94,1
34.0,7.0,2,1.0,3,3,83.61,1
34.0,7.0,2,2.0,1,1,86.0133333333,3
34.0,7.0,2,2.0,3,3,82.81,2
34.0,7.0,2,3.0,2,2,82.4,1
34.0,7.0,2,3.0,3,3,84.0875,4
34.0,7.0,2,4.0,1,1,85.4369230769,13
34.0,7.0,2,4.0,2,2,84.43,2
34.0,7.0,2,4.0,3,3,85.95,1
34.0,7.0,2,5.0,1,1,85.83,1
34.0,7.0,3,1.0,1,1,85.14375,8
34.0,7.0,3,1.0,2,2,83.6416666667,12
34.0,7.0,3,1.0,3,3,84.1411111111,9
34.0,7.0,3,2.0,1,1,86.5985714286,7
34.0,7.0,3,2.0,2,2,82.79,1
34.0,7.0,3,2.0,3,3,84.1,5
34.0,7.0,3,2.0,4,4,84.87,1
34.0,7.0,3,3.0,1,1,86.11,5
34.0,7.0,3,3.0,2,2,84.18,3
34.0,7.0,3,3.0,3,3,84.51,10
34.0,7.0,3,4.0,1,1,86.4502380952,42
34.0,7.0,3,4.0,2,2,85.6628,25
34.0,7.0,3,4.0,3,3,85.58375,16
34.0,7.0,3,5.0,1,1,88.565,2
34.0,7.0,3,5.0,2,2,86.1690909091,11
34.0,7.0,3,5.0,3,3,85.5816666667,12
34.0,7.0,3,5.0,4,4,85.98,2
34.0,7.0,5,1.0,1,1,86.9185714286,7
34.0,7.0,5,1.0,2,2,88.24,2
34.0,7.0,5,1.0,3,3,84.9425,8
34.0,7.0,5,2.0,1,1,86.92,3
34.0,7.0,5,2.0,3,3,86.075,2
34.0,7.0,5,3.0,1,1,87.155,2
34.0,7.0,5,3.0,2,2,84.54,2
34.0,7.0,5,3.0,3,3,86.084,5
34.0,7.0,5,4.0,1,1,87.6582142857,28
34.0,7.0,5,4.0,2,2,86.8976923077,13
34.0,7.0,5,4.0,3,3,86.085,2
34.0,7.0,5,4.0,4,4,86.93,1
34.0,7.0,5,5.0,1,1,87.4833333333,3
34.0,7.0,5,5.0,2,2,86.538,5
34.0,7.0,5,5.0,3,3,86.7466666667,6
34.0,7.0,6,1.0,1,1,88.839,10
34.0,7.0,6,1.0,2,2,86.8425,4
34.0,7.0,6,1.0,3,3,86.0333333333,6
34.0,7.0,6,2.0,1,1,88.22,3
34.0,7.0,6,2.0,2,2,86.52,2
34.0,7.0,6,2.0,3,3,86.13,1
34.0,7.0,6,3.0,1,1,88.7275,4
34.0,7.0,6,3.0,2,2,87.73,1
34.0,7.0,6,3.0,3,3,88.18,4
34.0,7.0,6,4.0,1,1,89.0576923077,13
34.0,7.0,6,4.0,2,2,88.4885714286,7
34.0,7.0,6,4.0,3,3,88.63,1
34.0,7.0,6,5.0,1,1,89.015,2
34.0,7.0,6,5.0,2,2,88.76,2
34.0,7.0,6,5.0,3,3,89.31,3
34.0,7.0,8,1.0,1,1,90.8642857143,7
34.0,7.0,8,1.0,2,2,89.8042857143,7
34.0,7.0,8,1.0,3,3,88.905,2
34.0,7.0,8,2.0,1,1,89.235,2
34.0,7.0,8,3.0,1,1,89.35,3
34.0,7.0,8,3.0,2,2,89.28,4
34.0,7.0,8,3.0,3,3,89.19,1
34.0,7.0,8,4.0,1,1,90.6063636364,11
34.0,7.0,8,4.0,2,2,90.525,8
34.0,7.0,8,4.0,3,3,89.76,3
34.0,7.0,8,5.0,2,2,91.8466666667,3
34.0,7.0,8,5.0,3,3,89.24,2
34.0,7.0,9,1.0,1,1,91.3430769231,13
34.0,7.0,9,3.0,2,2,93.53,1
34.0,7.0,9,3.0,3,3,91.4816666667,6
34.0,7.0,9,4.0,1,1,91.81,1
34.0,7.0,9,5.0,3,3,92.25,1
34.0,7.29,2,1.0,3,3,87.2133333333,3
34.0,7.29,2,3.0,1,1,89.81,1
34.0,7.29,2,4.0,3,3,87.58,1
34.0,7.29,3,1.0,3,3,88.18,1
34.0,7.29,3,2.0,3,3,88.66,1
34.0,7.29,3,3.0,3,3,87.2,1
34.0,8.0,2,1.0,4,4,93.59,1
34.0,8.0,2,2.0,1,1,98.47,1
34.0,8.0,2,2.0,3,3,97.2466666667,3
34.0,8.0,2,3.0,2,2,98.54,2
34.0,8.0,2,4.0,2,2,97.875,2
34.0,8.0,2,5.0,2,2,97.69,1
34.0,8.0,3,1.0,3,3,98.39,1
34.0,8.0,3,1.0,4,4,97.2075,8
34.0,8.0,3,2.0,1,1,99.6016666667,6
34.0,8.0,3,2.0,2,2,100.62,1
34.0,8.0,3,2.0,3,3,97.485,6
34.0,8.0,3,2.0,4,4,97.0214285714,7
34.0,8.0,3,3.0,1,1,97.5,1
34.0,8.0,3,3.0,3,3,97.69,1
34.0,8.0,3,4.0,1,1,99.96,3
34.0,8.0,3,4.0,2,2,98.922,20
34.0,8.0,3,4.0,3,3,99.985,4
34.0,8.0,3,4.0,4,4,97.03,3
34.0,8.0,3,5.0,1,1,99.6133333333,3
34.0,8.0,3,5.0,2,2,99.386,5
34.0,8.0,3,5.0,3,3,100.02,1
34.0,8.0,3,5.0,4,4,99.81,1
34.0,8.0,5,1.0,1,1,100.25,1
34.0,8.0,5,1.0,4,4,99.09,3
34.0,8.0,5,2.0,1,1,100.55,3
34.0,8.0,5,2.0,2,2,99.8,1
34.0,8.0,5,2.0,3,3,100.815,2
34.0,8.0,5,2.0,4,4,100.99,1
34.0,8.0,5,3.0,2,2,99.53,1
34.0,8.0,5,3.0,3,3,100.8,1
34.0,8.0,5,4.0,1,1,101.8475,4
34.0,8.0,5,4.0,2,2,100.076,5
34.0,8.0,5,4.0,3,3,100.215,2
34.0,8.0,5,5.0,2,2,99.5,1
34.0,8.0,6,1.0,4,4,100.32,1
34.0,8.0,6,2.0,1,1,101.37,2
34.0,8.0,6,2.0,3,3,102.115,2
34.0,8.0,6,2.0,4,4,99.955,2
34.0,8.0,6,3.0,1,1,103.43,1
34.0,8.0,6,3.0,3,3,102.35,1
34.0,8.0,6,4.0,1,1,103.721428571,7
34.0,8.0,6,4.0,2,2,102.625,2
34.0,8.0,6,5.0,2,2,103.64,3
34.0,8.0,8,1.0,1,1,103.74,1
34.0,8.0,8,1.0,4,4,104.57,1
34.0,8.0,8,2.0,1,1,102.97,2
34.0,8.0,8,2.0,4,4,103.093333333,3
34.0,8.0,8,3.0,3,3,105.97,1
34.0,8.0,8,4.0,1,1,105.603636364,11
34.0,8.0,8,4.0,2,2,105.225,6
34.0,8.0,8,4.0,3,3,105.38,2
34.0,8.0,8,4.0,4,4,101.99,1
34.0,8.0,9,2.0,1,1,109.845,2
34.0,8.0,9,3.0,3,3,106.67,1
34.0,8.0,9,4.0,1,1,107.130666667,15
34.0,8.0,9,4.0,3,3,107.15,1
34.0,8.0,9,5.0,1,1,106.47,1
34.0,8.03,3,3.0,2,2,96.3,1
34.0,8.03,3,4.0,3,3,99.09,1
34.0,8.03,3,4.0,4,4,97.13,4
34.0,8.03,3,5.0,2,2,98.1825,4
34.0,8.03,5,5.0,2,2,99.9733333333,3
34.0,8.03,5,5.0,3,3,98.69,1
34.0,8.03,6,4.0,4,4,99.88,1
34.0,8.03,6,5.0,2,2,101.405,2
34.0,8.03,8,2.0,2,2,106.63,1
34.0,8.03,8,4.0,2,2,102.01,1
34.0,8.03,9,4.0,2,2,102.49,1
34.0,8.03,9,5.0,2,2,104.235,2
34.0,9.0,2,2.0,3,3,112.07,2
34.0,9.0,2,3.0,3,3,111.91,1
34.0,9.0,2,4.0,2,2,113.415,2
34.0,9.0,3,2.0,3,3,113.095,2
34.0,9.0,3,3.0,3,3,112.641666667,6
34.0,9.0,3,4.0,2,2,113.86,4
34.0,9.0,3,4.0,3,3,114.35,1
34.0,9.0,3,5.0,3,3,114.78,1
34.0,9.0,3,5.0,4,4,115.355,2
34.0,9.0,5,3.0,3,3,114.66,1
34.0,9.0,5,4.0,3,3,115.47,1
34.0,9.0,5,5.0,2,2,115.525,2
34.0,9.0,5,5.0,3,3,116.86,1
34.0,9.0,5,5.0,4,4,114.84,4
34.0,9.0,5,6.0,3,3,117.64,1
34.0,9.0,6,3.0,3,3,115.47,2
34.0,9.0,6,5.0,3,3,117.92,1
34.0,9.0,6,5.0,4,4,118.733333333,3
34.0,9.0,8,2.0,3,3,119.63,1
34.0,9.0,8,3.0,3,3,119.64,2
34.0,9.0,8,5.0,3,3,119.38,1
34.0,9.0,8,6.0,3,3,123.15,1
34.0,9.0,9,2.0,3,3,122.57,1
34.0,10.03,2,1.0,2,2,126.135,2
34.0,10.03,2,1.0,3,3,125.755,4
34.0,10.03,2,2.0,3,3,124.205,2
34.0,10.03,2,3.0,2,2,126.838,5
34.0,10.03,2,3.0,3,3,125.42,1
34.0,10.03,2,4.0,2,2,127.315,6
34.0,10.03,2,4.0,3,3,125.55,1
34.0,10.03,2,5.0,2,2,126.21,1
34.0,10.03,2,5.0,3,3,127.73,1
34.0,10.03,2,5.0,4,4,128.8,1
34.0,10.03,3,1.0,2,2,126.723571429,14
34.0,10.03,3,1.0,3,3,124.306666667,6
34.0,10.03,3,2.0,2,2,127.806,5
34.0,10.03,3,2.0,3,3,124.659,10
34.0,10.03,3,2.0,4,4,126.01,1
34.0,10.03,3,3.0,2,2,126.847142857,7
34.0,10.03,3,3.0,3,3,126.153333333,6
34.0,10.03,3,3.0,4,4,125.76,2
34.0,10.03,3,4.0,2,2,127.957948718,39
34.0,10.03,3,4.0,3,3,127.536666667,9
34.0,10.03,3,4.0,4,4,126.968,5
34.0,10.03,3,5.0,2,2,128.875454545,11
34.0,10.03,3,5.0,3,3,129.098,10
34.0,10.03,3,5.0,4,4,128.858947368,19
34.0,10.03,3,6.0,3,3,129.595,2
34.0,10.03,5,1.0,2,2,128.861428571,7
34.0,10.03,5,1.0,3,3,127.33,3
34.0,10.03,5,2.0,2,2,129.1325,4
34.0,10.03,5,2.0,3,3,128.28,2
34.0,10.03,5,3.0,2,2,129.526666667,3
34.0,10.03,5,3.0,3,3,127.03,4
34.0,10.03,5,3.0,4,4,128.94,1
34.0,10.03,5,4.0,2,2,129.971818182,22
34.0,10.03,5,4.0,3,3,128.196,5
34.0,10.03,5,4.0,4,4,131.55,1
34.0,10.03,5,5.0,2,2,129.602857143,7
34.0,10.03,5,5.0,3,3,129.84,8
34.0,10.03,5,5.0,4,4,129.756363636,11
34.0,10.03,6,1.0,2,2,130.9575,4
34.0,10.03,6,1.0,3,3,129.58,2
34.0,10.03,6,2.0,2,2,129.81,1
34.0,10.03,6,2.0,3,3,129.942,5
34.0,10.03,6,3.0,2,2,132.945,2
34.0,10.03,6,3.0,3,3,130.755,2
34.0,10.03,6,4.0,2,2,131.341538462,13
34.0,10.03,6,4.0,3,3,130.792,5
34.0,10.03,6,4.0,4,4,131.543333333,3
34.0,10.03,6,5.0,2,2,132.366666667,6
34.0,10.03,6,5.0,3,3,132.406666667,6
34.0,10.03,6,5.0,4,4,132.2825,4
34.0,10.03,6,6.0,3,3,131.52,1
34.0,10.03,8,1.0,2,2,135.8,1
34.0,10.03,8,2.0,2,2,135.88,1
34.0,10.03,8,2.0,3,3,131.17,3
34.0,10.03,8,3.0,2,2,135.51,3
34.0,10.03,8,3.0,3,3,134.895,2
34.0,10.03,8,4.0,2,2,135.117142857,7
34.0,10.03,8,4.0,3,3,132.481666667,6
34.0,10.03,8,4.0,4,4,135.406666667,3
34.0,10.03,8,5.0,3,3,133.11,1
34.0,10.03,8,5.0,4,4,135.586666667,3
34.0,10.03,9,1.0,3,3,138.71,1
34.0,10.03,9,2.0,3,3,136.05,6
34.0,10.03,9,3.0,3,3,139.055,2
34.0,10.03,9,4.0,2,2,138.99,2
34.0,10.03,9,4.0,3,3,135.29,4
34.0,11.02,2,1.0,3,3,137.36,2
34.0,11.02,2,2.0,2,2,139.45,1
34.0,11.02,2,2.0,3,3,140.07,1
34.0,11.02,2,5.0,4,4,144.66,1
34.0,11.02,3,1.0,3,3,139.12,6
34.0,11.02,3,2.0,3,3,141.24,2
34.0,11.02,3,3.0,2,2,140.625,2
34.0,11.02,3,4.0,2,2,140.962857143,7
34.0,11.02,3,4.0,3,3,139.86,4
34.0,11.02,3,5.0,3,3,140.1675,4
34.0,11.02,3,5.0,4,4,141.5125,12
34.0,11.02,5,1.0,3,3,138.95,4
34.0,11.02,5,2.0,3,3,142.27,1
34.0,11.02,5,4.0,2,2,143.68,7
34.0,11.02,5,4.0,3,3,138.22,1
34.0,11.02,5,5.0,3,3,142.72,2
34.0,11.02,5,5.0,4,4,142.545,4
34.0,11.02,6,1.0,3,3,141.01,2
34.0,11.02,6,4.0,2,2,145.636666667,3
34.0,11.02,6,5.0,3,3,146.723333333,3
34.0,11.02,6,5.0,4,4,146.315,2
34.0,11.02,8,1.0,3,3,149.05,2
34.0,11.02,8,4.0,2,2,150.04,3
34.0,11.02,8,5.0,3,3,150.095,2
34.0,11.02,8,5.0,4,4,150.16,4
34.0,11.02,9,5.0,4,4,152.86,1
34.0,12.02,2,1.0,3,3,150.783333333,3
34.0,12.02,2,2.0,4,4,150.9,1
34.0,12.02,2,3.0,3,3,155.22,2
34.0,12.02,2,4.0,2,2,152.745,2
34.0,12.02,3,1.0,3,3,151.684444444,9
34.0,12.02,3,1.0,4,4,152.705714286,7
34.0,12.02,3,2.0,2,2,153.42,1
34.0,12.02,3,2.0,3,3,156.43,1
34.0,12.02,3,3.0,3,3,154.351666667,6
34.0,12.02,3,4.0,2,2,154.441666667,12
34.0,12.02,3,4.0,3,3,155.848571429,7
34.0,12.02,3,5.0,2,2,155.014,5
34.0,12.02,3,5.0,3,3,154.921428571,7
34.0,12.02,3,5.0,4,4,155.91,3
34.0,12.02,5,1.0,3,3,154.135,4
34.0,12.02,5,1.0,4,4,155.54,1
34.0,12.02,5,4.0,2,2,154.3375,4
34.0,12.02,5,4.0,3,3,157.058,5
34.0,12.02,5,5.0,2,2,157.66,1
34.0,12.02,5,5.0,3,3,156.126666667,3
34.0,12.02,5,5.0,4,4,159.302,5
34.0,12.02,6,1.0,3,3,157.6725,4
34.0,12.02,6,1.0,4,4,157.92,2
34.0,12.02,6,3.0,3,3,156.27,1
34.0,12.02,6,4.0,2,2,160.1,1
34.0,12.02,6,4.0,3,3,160.518,5
34.0,12.02,6,5.0,2,2,159.925,2
34.0,12.02,6,5.0,3,3,159.196666667,3
34.0,12.02,6,5.0,4,4,162.2,2
34.0,12.02,8,1.0,3,3,161.22,3
34.0,12.02,8,1.0,4,4,163.33,3
34.0,12.02,8,2.0,3,3,162.14,1
34.0,12.02,8,2.0,4,4,162.61,1
34.0,12.02,8,3.0,3,3,159.33,2
34.0,12.02,8,4.0,2,2,164.9,2
34.0,12.02,8,4.0,3,3,162.34,1
34.0,12.02,8,5.0,3,3,165.9,3
34.0,12.02,8,5.0,4,4,165.6,1
34.0,12.02,9,1.0,3,3,165.81,8
34.0,12.02,9,4.0,3,3,167.54,1
34.0,12.02,9,5.0,3,3,169.49,1
34.0,12.02,9,5.0,4,4,169.096666667,6
34.0,13.28,2,1.0,3,3,167.336666667,3
34.0,13.28,2,1.0,4,4,168.96,1
34.0,13.28,2,3.0,3,3,169.844,5
34.0,13.28,2,5.0,3,3,174.52,1
34.0,13.28,3,1.0,3,3,168.61,3
34.0,13.28,3,1.0,4,4,169.651428571,7
