racecourse,age_cond,going,raceclass,distance,distance,wintime,count
54.0,2,5,6.0,8.1,8.1,101.1775,4
54.0,2,5,6.0,10.85,10.85,141.313333333,3
54.0,2,5,6.0,12.61,12.61,166.455,2
54.0,2,5,7.0,7.12,7.12,87.48,1
54.0,2,5,7.0,10.85,10.85,142.26,1
54.0,2,6,1.0,7.12,7.12,88.59,1
54.0,2,6,3.0,7.12,7.12,86.8,1
54.0,2,6,4.0,5.0,5.0,60.29,1
54.0,2,6,4.0,7.12,7.12,87.8433333333,3
54.0,2,6,4.0,8.1,8.1,103.56,1
54.0,2,6,4.0,10.85,10.85,144.845,2
54.0,2,6,5.0,5.0,5.0,60.59,1
54.0,2,6,5.0,6.76,6.76,85.93,1
54.0,2,6,5.0,7.12,7.12,87.979,10
54.0,2,6,5.0,8.09,8.09,104.09,1
54.0,2,6,5.0,8.1,8.1,104.1425,4
54.0,2,6,5.0,10.85,10.85,145.9175,4
54.0,2,6,5.0,12.61,12.61,175.0,1
54.0,2,6,5.0,14.97,14.97,202.69,1
54.0,2,6,6.0,5.0,5.0,60.37,1
54.0,2,6,6.0,6.0,6.0,73.71,3
54.0,2,6,6.0,7.12,7.12,90.65,1
54.0,2,6,6.0,8.1,8.1,108.336666667,3
54.0,2,6,6.0,10.85,10.85,145.45,1
54.0,2,8,1.0,7.12,7.12,86.58,1
54.0,2,8,4.0,6.0,6.0,74.28,1
54.0,2,8,4.0,6.76,6.76,88.44,1
54.0,2,8,4.0,7.12,7.12,87.37,2
54.0,2,8,4.0,7.75,7.75,104.33,1
54.0,2,8,4.0,8.1,8.1,106.785,2
54.0,2,8,4.0,10.5,10.5,152.57,1
54.0,2,8,4.0,12.25,12.25,172.39,1
54.0,2,8,5.0,5.0,5.0,62.63,1
54.0,2,8,5.0,6.1,6.1,74.5,1
54.0,2,8,5.0,6.76,6.76,92.05,1
54.0,2,8,5.0,7.12,7.12,89.5,3
54.0,2,8,5.0,8.1,8.1,106.443333333,3
54.0,2,8,5.0,10.5,10.5,150.84,1
54.0,2,8,5.0,10.85,10.85,147.066666667,3
54.0,2,8,5.0,12.61,12.61,169.94,1
54.0,2,8,5.0,14.97,14.97,210.31,1
54.0,2,8,6.0,5.0,5.0,62.6,1
54.0,2,8,6.0,6.76,6.76,90.24,1
54.0,2,8,6.0,7.12,7.12,88.61,4
54.0,2,8,6.0,8.1,8.1,109.6175,4
54.0,2,8,6.0,10.85,10.85,151.7,1
54.0,2,9,4.0,10.5,10.5,144.91,1
54.0,2,9,5.0,14.97,14.97,214.5,1
54.0,2,9,6.0,6.0,6.0,76.41,1
54.0,3,2,3.0,7.12,7.12,84.73,1
54.0,3,2,4.0,5.5,5.5,64.31,1
54.0,3,2,4.0,7.12,7.12,82.55,1
54.0,3,2,4.0,8.1,8.1,97.78,1
54.0,3,2,4.0,10.85,10.85,137.05,1
54.0,3,2,4.0,14.97,14.97,194.59,1
54.0,3,2,4.0,16.18,16.18,209.24,2
54.0,3,2,5.0,5.0,5.0,58.275,2
54.0,3,2,5.0,5.5,5.5,63.79,2
54.0,3,2,5.0,6.0,6.0,70.17,1
54.0,3,2,5.0,6.1,6.1,69.68,1
54.0,3,2,5.0,7.12,7.12,84.37,1
54.0,3,2,5.0,12.61,12.61,161.99,1
54.0,3,2,5.0,16.18,16.18,214.03,1
54.0,3,2,6.0,8.1,8.1,99.45,1
54.0,3,2,6.0,10.85,10.85,137.4,1
54.0,3,2,6.0,12.61,12.61,161.904,5
54.0,3,3,3.0,5.5,5.5,65.8,1
54.0,3,3,3.0,6.0,6.0,71.05,1
54.0,3,3,3.0,7.12,7.12,84.52,2
54.0,3,3,3.0,8.1,8.1,99.425,2
54.0,3,3,3.0,10.85,10.85,137.84,1
54.0,3,3,4.0,5.0,5.0,57.99,1
54.0,3,3,4.0,5.5,5.5,64.4166666667,3
54.0,3,3,4.0,6.0,6.0,71.0977777778,9
54.0,3,3,4.0,6.1,6.1,72.0933333333,3
54.0,3,3,4.0,6.76,6.76,81.34,1
54.0,3,3,4.0,7.12,7.12,83.4245833333,24
54.0,3,3,4.0,7.75,7.75,95.8066666667,3
54.0,3,3,4.0,8.1,8.1,99.0625,12
54.0,3,3,4.0,10.85,10.85,140.075,6
54.0,3,3,4.0,12.25,12.25,161.75,1
54.0,3,3,4.0,12.61,12.61,162.9175,4
54.0,3,3,4.0,14.97,14.97,198.723333333,3
54.0,3,3,4.0,16.18,16.18,211.844285714,7
54.0,3,3,5.0,5.0,5.0,58.94,6
54.0,3,3,5.0,5.5,5.5,66.0933333333,6
54.0,3,3,5.0,6.0,6.0,71.5766666667,3
54.0,3,3,5.0,6.1,6.1,71.1,7
54.0,3,3,5.0,7.12,7.12,83.97125,16
54.0,3,3,5.0,8.1,8.1,100.116666667,6
54.0,3,3,5.0,10.85,10.85,139.314,10
54.0,3,3,5.0,12.61,12.61,163.697,10
54.0,3,3,5.0,14.97,14.97,195.851666667,6
54.0,3,3,5.0,16.18,16.18,212.898333333,6
54.0,3,3,6.0,5.0,5.0,59.56,2
54.0,3,3,6.0,5.5,5.5,65.215,2
54.0,3,3,6.0,6.0,6.0,70.0833333333,3
54.0,3,3,6.0,7.12,7.12,86.275,2
54.0,3,3,6.0,7.75,7.75,97.06,1
54.0,3,3,6.0,8.1,8.1,99.403,10
54.0,3,3,6.0,10.5,10.5,135.28,2
54.0,3,3,6.0,10.85,10.85,139.27,21
54.0,3,3,6.0,12.25,12.25,160.3,2
54.0,3,3,6.0,12.61,12.61,166.094,5
54.0,3,3,6.0,14.97,14.97,198.966666667,3
54.0,3,3,6.0,16.18,16.18,212.478571429,7
54.0,3,5,3.0,6.0,6.0,71.49,2
54.0,3,5,3.0,7.12,7.12,82.996,5
54.0,3,5,3.0,10.85,10.85,138.29,1
54.0,3,5,3.0,14.97,14.97,196.26,1
54.0,3,5,4.0,6.0,6.0,71.8,2
54.0,3,5,4.0,6.1,6.1,73.33,1
54.0,3,5,4.0,7.12,7.12,85.68,5
54.0,3,5,4.0,8.1,8.1,99.76,3
54.0,3,5,4.0,10.85,10.85,140.4525,4
54.0,3,5,4.0,14.97,14.97,196.3,1
54.0,3,5,4.0,16.18,16.18,214.445,2
54.0,3,5,5.0,5.0,5.0,60.75,1
54.0,3,5,5.0,5.5,5.5,66.4133333333,3
54.0,3,5,5.0,6.0,6.0,72.206,10
54.0,3,5,5.0,6.1,6.1,72.1,2
54.0,3,5,5.0,7.12,7.12,85.2864285714,14
54.0,3,5,5.0,8.1,8.1,100.453333333,6
54.0,3,5,5.0,10.85,10.85,141.403333333,3
54.0,3,5,5.0,12.61,12.61,163.64,1
54.0,3,5,5.0,14.97,14.97,197.5975,4
54.0,3,5,5.0,16.18,16.18,215.683333333,3
54.0,3,5,6.0,5.0,5.0,59.6066666667,3
54.0,3,5,6.0,6.0,6.0,71.84,2
54.0,3,5,6.0,8.1,8.1,100.65,3
54.0,3,5,6.0,10.85,10.85,142.48,4
54.0,3,5,6.0,12.61,12.61,164.69,1
54.0,3,5,6.0,14.97,14.97,203.093333333,3
54.0,3,5,7.0,5.0,5.0,59.65,1
54.0,3,5,7.0,6.1,6.1,72.91,2
54.0,3,5,7.0,8.1,8.1,103.53,1
54.0,3,5,7.0,10.85,10.85,144.045,2
54.0,3,5,7.0,12.61,12.61,167.77,1
54.0,3,6,3.0,6.0,6.0,72.96,1
54.0,3,6,3.0,7.12,7.12,84.38,2
54.0,3,6,3.0,8.1,8.1,102.665,2
54.0,3,6,3.0,10.5,10.5,146.2,1
54.0,3,6,4.0,5.5,5.5,65.24,1
54.0,3,6,4.0,6.0,6.0,73.445,4
54.0,3,6,4.0,6.76,6.76,84.8,1
54.0,3,6,4.0,7.12,7.12,86.285,2
54.0,3,6,4.0,10.85,10.85,143.46,3
54.0,3,6,4.0,12.61,12.61,169.62,1
54.0,3,6,4.0,14.97,14.97,200.69,2
54.0,3,6,4.0,16.18,16.18,212.56,1
54.0,3,6,5.0,5.0,5.0,62.5475,4
54.0,3,6,5.0,5.5,5.5,66.73,1
54.0,3,6,5.0,6.0,6.0,73.7025,4
54.0,3,6,5.0,6.1,6.1,74.825,2
54.0,3,6,5.0,7.12,7.12,87.7725,4
54.0,3,6,5.0,8.09,8.09,102.155,2
54.0,3,6,5.0,8.1,8.1,102.816666667,3
54.0,3,6,5.0,10.85,10.85,143.67,3
54.0,3,6,5.0,12.61,12.61,170.165,2
54.0,3,6,5.0,14.97,14.97,204.45,2
54.0,3,6,5.0,16.18,16.18,217.23,2
54.0,3,6,6.0,5.0,5.0,61.94,1
54.0,3,6,6.0,5.5,5.5,66.5166666667,3
54.0,3,6,6.0,6.0,6.0,72.44,1
54.0,3,6,6.0,7.12,7.12,88.01,1
54.0,3,6,6.0,8.1,8.1,104.34,1
54.0,3,6,6.0,10.5,10.5,139.95,1
54.0,3,6,6.0,10.85,10.85,144.41,4
54.0,3,6,6.0,12.61,12.61,168.4,1
54.0,3,8,3.0,6.0,6.0,74.715,2
54.0,3,8,3.0,10.85,10.85,142.37,2
54.0,3,8,4.0,6.0,6.0,74.18,3
54.0,3,8,4.0,6.76,6.76,88.84,1
54.0,3,8,4.0,7.12,7.12,88.835,2
54.0,3,8,4.0,7.75,7.75,106.433333333,3
54.0,3,8,4.0,8.1,8.1,109.39,1
54.0,3,8,4.0,10.85,10.85,150.35,1
54.0,3,8,4.0,12.25,12.25,178.24,1
54.0,3,8,4.0,14.97,14.97,209.215,2
54.0,3,8,5.0,5.0,5.0,63.67,1
54.0,3,8,5.0,5.5,5.5,67.99,1
54.0,3,8,5.0,6.0,6.0,74.48,1
54.0,3,8,5.0,7.12,7.12,87.5933333333,3
54.0,3,8,5.0,8.1,8.1,105.203333333,3
54.0,3,8,5.0,14.97,14.97,209.57,1
54.0,3,8,6.0,6.0,6.0,74.43,1
54.0,3,8,6.0,6.76,6.76,91.35,1
54.0,3,8,6.0,7.75,7.75,103.35,1
54.0,3,8,6.0,8.1,8.1,107.24,1
54.0,3,8,6.0,10.5,10.5,148.895,2
54.0,3,8,6.0,10.85,10.85,149.3,3
54.0,3,8,6.0,12.61,12.61,170.49,1
54.0,3,8,6.0,14.97,14.97,209.32,1
54.0,3,9,3.0,10.85,10.85,148.12,1
54.0,3,9,4.0,6.0,6.0,74.6,1
54.0,3,9,4.0,6.76,6.76,88.81,1
54.0,3,9,5.0,6.1,6.1,79.7,1
54.0,3,9,5.0,8.1,8.1,107.28,1
54.0,3,9,6.0,5.0,5.0,64.49,1
54.0,3,9,6.0,7.75,7.75,103.41,1
54.0,4,2,1.0,10.85,10.85,136.64,1
54.0,4,2,4.0,7.12,7.12,82.27,1
54.0,4,2,5.0,5.0,5.0,61.06,1
54.0,4,2,5.0,8.1,8.1,97.63,1
54.0,4,2,5.0,14.97,14.97,193.85,1
54.0,4,2,6.0,8.1,8.1,99.75,1
54.0,4,2,6.0,10.85,10.85,138.273333333,3
54.0,4,3,1.0,10.85,10.85,134.98,1
54.0,4,3,2.0,7.12,7.12,83.06,1
54.0,4,3,3.0,7.12,7.12,82.525,2
54.0,4,3,4.0,7.12,7.12,83.6933333333,3
54.0,4,3,4.0,8.1,8.1,98.395,2
54.0,4,3,4.0,10.85,10.85,137.205,2
54.0,4,3,4.0,14.97,14.97,194.73,1
54.0,4,3,5.0,5.0,5.0,59.6,1
54.0,4,3,5.0,6.0,6.0,71.405,2
54.0,4,3,5.0,7.12,7.12,84.49,1
54.0,4,3,5.0,8.1,8.1,100.522,5
54.0,4,3,5.0,12.25,12.25,163.03,1
54.0,4,3,5.0,12.61,12.61,164.013333333,3
54.0,4,3,5.0,14.97,14.97,198.21,5
54.0,4,3,6.0,6.0,6.0,71.43,4
54.0,4,3,6.0,8.1,8.1,99.825,4
54.0,4,3,6.0,10.85,10.85,138.56,7
54.0,4,3,6.0,12.61,12.61,165.048571429,7
54.0,4,5,1.0,10.85,10.85,139.945,2
54.0,4,5,3.0,6.0,6.0,70.95,1
54.0,4,5,3.0,7.12,7.12,84.88,1
54.0,4,5,4.0,7.12,7.12,83.8325,4
54.0,4,5,4.0,8.09,8.09,100.79,1
54.0,4,5,4.0,10.85,10.85,140.34,2
54.0,4,5,5.0,5.0,5.0,59.8533333333,3
54.0,4,5,5.0,6.0,6.0,72.53,1
54.0,4,5,5.0,7.12,7.12,83.88,1
54.0,4,5,5.0,8.1,8.1,100.366666667,3
54.0,4,5,5.0,12.61,12.61,168.82,1
54.0,4,5,5.0,14.97,14.97,201.188,5
54.0,4,5,6.0,6.0,6.0,73.175,2
54.0,4,5,6.0,8.1,8.1,101.29,6
54.0,4,5,6.0,10.85,10.85,140.327142857,7
54.0,4,5,6.0,12.61,12.61,166.2625,4
54.0,4,5,7.0,14.97,14.97,202.44,1
54.0,4,6,1.0,10.85,10.85,140.113333333,3
54.0,4,6,3.0,6.0,6.0,77.31,1
54.0,4,6,3.0,7.12,7.12,85.67,1
54.0,4,6,4.0,7.12,7.12,85.745,6
54.0,4,6,4.0,10.85,10.85,143.13,1
54.0,4,6,4.0,14.97,14.97,204.22,1
54.0,4,6,5.0,5.5,5.5,70.19,1
54.0,4,6,5.0,6.0,6.0,77.29,1
54.0,4,6,5.0,8.1,8.1,104.75,1
54.0,4,6,5.0,10.85,10.85,143.86,1
54.0,4,6,5.0,12.61,12.61,170.35,2
54.0,4,6,5.0,14.97,14.97,199.29,1
54.0,4,6,5.0,16.18,16.18,219.78,1
54.0,4,6,6.0,6.0,6.0,77.2,1
54.0,4,6,6.0,8.09,8.09,101.34,1
54.0,4,6,6.0,8.1,8.1,104.59,1
54.0,4,6,6.0,10.85,10.85,144.84,3
54.0,4,6,6.0,12.61,12.61,167.5,3
54.0,4,8,3.0,6.0,6.0,74.81,1
54.0,4,8,3.0,6.76,6.76,88.74,1
54.0,4,8,3.0,7.12,7.12,86.97,1
54.0,4,8,4.0,10.5,10.5,150.76,1
54.0,4,8,4.0,10.85,10.85,149.5,2
54.0,4,8,5.0,5.0,5.0,63.83,1
54.0,4,8,5.0,6.0,6.0,74.92,1
54.0,4,8,5.0,8.1,8.1,105.01,1
54.0,4,8,5.0,12.61,12.61,175.1,1
54.0,4,8,5.0,14.97,14.97,208.95,3
54.0,4,8,6.0,6.0,6.0,74.95,1
54.0,4,8,6.0,8.1,8.1,103.675,4
54.0,4,8,6.0,10.5,10.5,146.14,1
54.0,4,8,6.0,10.85,10.85,146.46,2
54.0,4,8,6.0,12.61,12.61,175.13,1
54.0,4,9,1.0,10.85,10.85,142.34,1
54.0,4,9,4.0,7.12,7.12,88.34,1
54.0,4,9,5.0,8.1,8.1,109.045,2
54.0,4,9,6.0,10.5,10.5,142.49,1
54.0,4,9,6.0,10.85,10.85,147.65,1
54.0,4,9,6.0,12.61,12.61,173.74,1
55.0,1,3,5.0,7.0,7.0,86.23,1
55.0,1,3,6.0,7.0,7.0,88.46,1
55.0,2,3,5.0,7.0,7.0,87.36,1
55.0,3,3,4.0,7.0,7.0,85.185,2
55.0,3,5,5.0,7.0,7.0,87.985,2
55.0,4,3,4.0,7.0,7.0,87.12,1
57.0,1,2,2.0,5.05,5.05,60.775,2
57.0,1,2,4.0,5.05,5.05,60.2375,4
57.0,1,2,4.0,6.0,6.0,72.365,8
57.0,1,2,5.0,5.05,5.05,60.385,10
57.0,1,2,5.0,6.0,6.0,72.4764705882,17
57.0,1,2,5.0,8.3,8.3,104.19,1
57.0,1,3,2.0,5.05,5.05,60.0875,12
57.0,1,3,3.0,5.05,5.05,60.1433333333,3
57.0,1,3,3.0,6.0,6.0,72.8828571429,7
57.0,1,3,3.0,8.3,8.3,105.94,2
57.0,1,3,4.0,5.05,5.05,60.355,26
57.0,1,3,4.0,6.0,6.0,73.0930769231,26
57.0,1,3,4.0,8.3,8.3,103.708,5
57.0,1,3,5.0,5.05,5.05,60.6475510204,49
57.0,1,3,5.0,6.0,6.0,72.6887301587,63
57.0,1,3,5.0,8.3,8.3,104.587,10
57.0,1,3,6.0,5.05,5.05,60.5233333333,3
57.0,1,3,6.0,6.0,6.0,74.0785714286,7
57.0,1,3,6.0,8.3,8.3,105.53,2
57.0,1,5,2.0,5.05,5.05,60.845,10
57.0,1,5,2.0,8.3,8.3,106.23,1
57.0,1,5,3.0,5.05,5.05,59.59,1
57.0,1,5,3.0,6.0,6.0,73.7742857143,7
57.0,1,5,3.0,8.3,8.3,108.55,1
57.0,1,5,4.0,5.05,5.05,61.1727777778,18
57.0,1,5,4.0,6.0,6.0,73.7045,20
57.0,1,5,4.0,8.3,8.3,105.37,6
57.0,1,5,5.0,5.05,5.05,61.3236585366,41
57.0,1,5,5.0,6.0,6.0,73.7651785714,56
57.0,1,5,5.0,8.3,8.3,106.539,10
57.0,1,5,6.0,5.05,5.05,61.99,2
57.0,1,5,6.0,6.0,6.0,74.22,1
57.0,1,5,6.0,8.3,8.3,107.16,2
57.0,1,6,2.0,5.05,5.05,62.17,2
57.0,1,6,3.0,5.05,5.05,61.99,1
57.0,1,6,3.0,6.0,6.0,74.235,6
57.0,1,6,3.0,8.3,8.3,106.96,1
57.0,1,6,4.0,5.05,5.05,62.93,8
57.0,1,6,4.0,6.0,6.0,74.4045454545,11
57.0,1,6,4.0,8.3,8.3,107.84,5
57.0,1,6,5.0,5.05,5.05,62.3763636364,11
57.0,1,6,5.0,6.0,6.0,74.6077777778,36
57.0,1,6,5.0,8.3,8.3,107.345454545,11
57.0,1,6,5.0,10.03,10.03,132.78,1
57.0,1,6,6.0,5.05,5.05,62.185,2
57.0,1,6,6.0,6.0,6.0,76.19,1
57.0,1,6,6.0,8.3,8.3,108.46,4
57.0,1,8,2.0,5.05,5.05,63.7,2
57.0,1,8,3.0,5.05,5.05,62.4,1
57.0,1,8,4.0,5.05,5.05,63.9771428571,7
57.0,1,8,4.0,6.0,6.0,75.45,1
57.0,1,8,4.0,8.3,8.3,111.033333333,3
57.0,1,8,5.0,5.05,5.05,64.57,1
57.0,1,8,5.0,6.0,6.0,75.25,6
57.0,1,8,5.0,8.3,8.3,108.185,2
57.0,1,9,4.0,6.0,6.0,77.85,1
57.0,1,9,4.0,8.3,8.3,109.475,2
57.0,1,9,5.0,5.05,5.05,63.79,5
57.0,1,9,5.0,6.0,6.0,77.345,4
57.0,1,9,5.0,8.3,8.3,109.67,1
57.0,2,2,2.0,10.03,10.03,124.505,2
57.0,2,2,4.0,5.05,5.05,59.1133333333,3
57.0,2,2,4.0,6.0,6.0,72.585,2
57.0,2,2,4.0,8.3,8.3,103.52,2
57.0,2,2,4.0,10.03,10.03,127.68,2
57.0,2,2,4.0,11.61,11.61,146.638,5
57.0,2,2,5.0,5.05,5.05,59.4066666667,3
57.0,2,2,5.0,6.0,6.0,71.045,2
57.0,2,2,5.0,8.3,8.3,103.283571429,14
57.0,2,2,5.0,10.03,10.03,126.865384615,13
57.0,2,2,5.0,11.61,11.61,147.858571429,7
57.0,2,2,6.0,10.03,10.03,125.45,3
57.0,2,3,2.0,6.0,6.0,70.785,2
57.0,2,3,2.0,11.61,11.61,148.36,1
57.0,2,3,3.0,6.0,6.0,71.22,1
57.0,2,3,3.0,8.3,8.3,103.636666667,3
57.0,2,3,3.0,10.03,10.03,126.403333333,6
57.0,2,3,3.0,11.61,11.61,149.65,3
57.0,2,3,4.0,5.05,5.05,59.5346153846,13
57.0,2,3,4.0,6.0,6.0,72.3470588235,17
57.0,2,3,4.0,8.3,8.3,104.1405,20
57.0,2,3,4.0,10.03,10.03,127.920666667,15
57.0,2,3,4.0,11.61,11.61,147.404615385,13
57.0,2,3,5.0,5.05,5.05,59.9426666667,15
57.0,2,3,5.0,6.0,6.0,72.4940909091,22
57.0,2,3,5.0,8.3,8.3,104.353278689,61
57.0,2,3,5.0,10.03,10.03,128.047608696,46
57.0,2,3,5.0,11.61,11.61,148.948148148,27
57.0,2,3,6.0,10.03,10.03,128.45,6
57.0,2,3,6.0,11.61,11.61,150.28,6
57.0,2,5,2.0,10.03,10.03,128.57,1
57.0,2,5,3.0,8.3,8.3,104.91,4
57.0,2,5,3.0,10.03,10.03,127.71,4
57.0,2,5,3.0,11.61,11.61,151.433333333,3
57.0,2,5,4.0,5.05,5.05,60.3569230769,13
57.0,2,5,4.0,6.0,6.0,73.3454545455,11
57.0,2,5,4.0,8.3,8.3,105.795714286,14
57.0,2,5,4.0,10.03,10.03,129.571875,16
57.0,2,5,4.0,11.61,11.61,150.724166667,12
57.0,2,5,5.0,5.05,5.05,60.6625,4
57.0,2,5,5.0,6.0,6.0,73.59,10
57.0,2,5,5.0,8.3,8.3,104.939714286,35
57.0,2,5,5.0,10.03,10.03,129.890857143,35
57.0,2,5,5.0,11.61,11.61,151.311428571,21
57.0,2,5,6.0,6.0,6.0,73.79,1
57.0,2,5,6.0,10.03,10.03,128.418,5
57.0,2,5,6.0,11.61,11.61,152.83,1
57.0,2,6,2.0,5.05,5.05,59.81,1
57.0,2,6,2.0,10.03,10.03,132.03,1
57.0,2,6,3.0,5.05,5.05,62.22,1
57.0,2,6,3.0,8.3,8.3,107.11,1
57.0,2,6,3.0,10.03,10.03,131.66,1
57.0,2,6,3.0,11.61,11.61,153.73,1
57.0,2,6,4.0,5.05,5.05,61.5871428571,7
57.0,2,6,4.0,6.0,6.0,74.1825,4
57.0,2,6,4.0,8.3,8.3,107.005555556,9
57.0,2,6,4.0,10.03,10.03,131.100769231,13
57.0,2,6,4.0,11.61,11.61,153.67,6
57.0,2,6,5.0,5.05,5.05,61.394,5
57.0,2,6,5.0,6.0,6.0,75.9033333333,3
57.0,2,6,5.0,8.3,8.3,107.677333333,15
57.0,2,6,5.0,10.03,10.03,132.199333333,15
57.0,2,6,5.0,11.61,11.61,153.849285714,14
57.0,2,6,6.0,6.0,6.0,74.81,2
57.0,2,6,6.0,10.03,10.03,133.126666667,3
57.0,2,6,6.0,11.61,11.61,157.12,1
57.0,2,8,3.0,8.3,8.3,109.53,1
57.0,2,8,4.0,5.05,5.05,64.06,1
57.0,2,8,4.0,6.0,6.0,75.585,2
57.0,2,8,4.0,8.3,8.3,111.71625,8
57.0,2,8,4.0,10.03,10.03,136.103333333,3
57.0,2,8,4.0,11.61,11.61,159.955,2
57.0,2,8,5.0,5.05,5.05,63.98,1
57.0,2,8,5.0,6.0,6.0,76.26,2
57.0,2,8,5.0,8.3,8.3,110.816666667,6
57.0,2,8,5.0,10.03,10.03,134.423333333,3
57.0,2,8,5.0,11.61,11.61,159.286666667,6
57.0,2,8,6.0,10.03,10.03,137.175,2
57.0,2,9,4.0,5.05,5.05,63.65,1
57.0,2,9,4.0,6.0,6.0,76.89,1
57.0,2,9,4.0,8.3,8.3,111.07,2
57.0,2,9,4.0,10.03,10.03,136.21,1
57.0,2,9,4.0,11.61,11.61,158.26,1
57.0,2,9,5.0,6.0,6.0,77.84,1
57.0,2,9,5.0,8.3,8.3,110.31,1
57.0,3,2,1.0,8.3,8.3,101.59,3
57.0,3,2,2.0,6.0,6.0,71.91,1
57.0,3,2,3.0,6.0,6.0,70.06,1
57.0,3,2,3.0,8.3,8.3,100.82,2
57.0,3,2,4.0,5.05,5.05,59.135,2
57.0,3,2,4.0,6.0,6.0,71.0,5
57.0,3,2,4.0,8.3,8.3,102.048181818,11
57.0,3,2,4.0,10.03,10.03,124.796666667,3
57.0,3,2,4.0,11.61,11.61,145.275,2
57.0,3,2,5.0,5.05,5.05,59.36,5
57.0,3,2,5.0,6.0,6.0,71.686,5
57.0,3,2,5.0,8.3,8.3,103.0,3
57.0,3,2,5.0,10.03,10.03,125.726,10
57.0,3,2,5.0,11.61,11.61,148.547142857,7
57.0,3,2,6.0,11.61,11.61,148.645,2
57.0,3,3,1.0,6.0,6.0,70.9609090909,11
57.0,3,3,1.0,8.3,8.3,101.304545455,11
57.0,3,3,1.0,10.03,10.03,125.036666667,6
57.0,3,3,1.0,11.61,11.61,146.19,5
57.0,3,3,2.0,6.0,6.0,70.77625,8
57.0,3,3,2.0,11.61,11.61,146.236,5
57.0,3,3,3.0,6.0,6.0,71.6044444444,9
57.0,3,3,3.0,8.3,8.3,103.249166667,12
57.0,3,3,3.0,10.03,10.03,126.05,2
57.0,3,3,3.0,11.61,11.61,147.0775,4
57.0,3,3,4.0,5.05,5.05,59.5,8
57.0,3,3,4.0,6.0,6.0,71.9983333333,24
57.0,3,3,4.0,8.3,8.3,103.457575758,33
57.0,3,3,4.0,10.03,10.03,126.721071429,28
57.0,3,3,4.0,11.61,11.61,149.035,2
57.0,3,3,5.0,5.05,5.05,59.7358823529,17
57.0,3,3,5.0,6.0,6.0,72.3082142857,28
57.0,3,3,5.0,8.3,8.3,103.319824561,57
57.0,3,3,5.0,10.03,10.03,127.607560976,41
57.0,3,3,5.0,11.61,11.61,148.714857143,35
57.0,3,3,6.0,6.0,6.0,72.3291666667,12
57.0,3,3,6.0,11.61,11.61,149.773529412,17
57.0,3,5,1.0,6.0,6.0,72.08,2
57.0,3,5,1.0,8.3,8.3,103.602857143,7
57.0,3,5,1.0,10.03,10.03,126.163333333,3
57.0,3,5,1.0,11.61,11.61,147.24,2
57.0,3,5,2.0,5.05,5.05,59.385,2
57.0,3,5,2.0,6.0,6.0,72.3325,4
57.0,3,5,2.0,10.03,10.03,129.486666667,3
57.0,3,5,2.0,11.61,11.61,148.89,2
57.0,3,5,3.0,6.0,6.0,72.4128571429,7
57.0,3,5,3.0,8.3,8.3,104.967777778,9
57.0,3,5,3.0,10.03,10.03,126.83,2
57.0,3,5,3.0,11.61,11.61,149.645,4
57.0,3,5,4.0,5.05,5.05,59.958,5
57.0,3,5,4.0,6.0,6.0,72.6475,12
57.0,3,5,4.0,8.3,8.3,104.747419355,31
57.0,3,5,4.0,10.03,10.03,128.310625,16
57.0,3,5,4.0,11.61,11.61,148.28,5
57.0,3,5,5.0,5.05,5.05,60.5545454545,11
57.0,3,5,5.0,6.0,6.0,73.5340740741,27
57.0,3,5,5.0,8.3,8.3,105.332702703,37
57.0,3,5,5.0,10.03,10.03,129.458,30
57.0,3,5,5.0,11.61,11.61,151.248421053,19
57.0,3,5,6.0,5.05,5.05,60.44,1
57.0,3,5,6.0,6.0,6.0,72.7333333333,6
57.0,3,5,6.0,8.3,8.3,104.5675,4
57.0,3,5,6.0,10.03,10.03,129.32,1
57.0,3,5,6.0,11.61,11.61,151.47,9
57.0,3,6,1.0,6.0,6.0,73.1033333333,3
57.0,3,6,1.0,8.3,8.3,105.593333333,3
57.0,3,6,1.0,10.03,10.03,128.013333333,6
57.0,3,6,1.0,11.61,11.61,149.422,5
57.0,3,6,2.0,10.03,10.03,129.39,1
57.0,3,6,2.0,11.61,11.61,149.16,1
57.0,3,6,3.0,6.0,6.0,74.11,2
57.0,3,6,3.0,8.3,8.3,106.575,2
57.0,3,6,3.0,10.03,10.03,130.58,3
57.0,3,6,3.0,11.61,11.61,151.13,3
57.0,3,6,4.0,5.05,5.05,61.67,1
57.0,3,6,4.0,6.0,6.0,74.35,5
57.0,3,6,4.0,8.3,8.3,106.903636364,22
57.0,3,6,4.0,10.03,10.03,131.376666667,9
57.0,3,6,4.0,11.61,11.61,159.355,2
57.0,3,6,5.0,5.05,5.05,61.3485714286,7
57.0,3,6,5.0,6.0,6.0,74.3707142857,14
57.0,3,6,5.0,8.3,8.3,106.735217391,23
57.0,3,6,5.0,10.03,10.03,131.718,10
57.0,3,6,5.0,11.61,11.61,154.096,10
57.0,3,6,6.0,5.05,5.05,63.34,1
57.0,3,6,6.0,6.0,6.0,74.434,5
57.0,3,6,6.0,8.3,8.3,111.29,1
57.0,3,6,6.0,10.03,10.03,131.5375,4
57.0,3,6,6.0,11.61,11.61,152.915,4
57.0,3,8,1.0,8.3,8.3,108.9,3
57.0,3,8,1.0,10.03,10.03,128.375,2
57.0,3,8,1.0,11.61,11.61,150.93,2
