distance,raceclass,age_cond,going,racecourse,racecourse,wintime,count
8.0,4.0,3,3,36.0,36.0,99.28,3
8.0,4.0,3,3,42.0,42.0,96.51,22
8.0,4.0,3,3,43.0,43.0,99.575,6
8.0,4.0,3,3,44.0,44.0,102.516666667,6
8.0,4.0,3,3,50.0,50.0,98.68,2
8.0,4.0,3,3,51.0,51.0,99.061875,16
8.0,4.0,3,3,60.0,60.0,99.2285714286,21
8.0,4.0,3,4,27.0,27.0,99.3042857143,70
8.0,4.0,3,4,28.0,28.0,100.142222222,9
8.0,4.0,3,4,30.0,30.0,98.4307594937,79
8.0,4.0,3,4,47.0,47.0,102.936744186,43
8.0,4.0,3,5,1.0,1.0,103.83,4
8.0,4.0,3,5,2.0,2.0,101.818666667,15
8.0,4.0,3,5,14.0,14.0,101.425,6
8.0,4.0,3,5,15.0,15.0,101.5225,8
8.0,4.0,3,5,20.0,20.0,100.543636364,11
8.0,4.0,3,5,22.0,22.0,100.78,1
8.0,4.0,3,5,27.0,27.0,99.24,1
8.0,4.0,3,5,34.0,34.0,100.215,2
8.0,4.0,3,5,35.0,35.0,103.393333333,3
8.0,4.0,3,5,36.0,36.0,98.2,1
8.0,4.0,3,5,42.0,42.0,97.5175,12
8.0,4.0,3,5,43.0,43.0,101.00625,8
8.0,4.0,3,5,44.0,44.0,100.17,1
8.0,4.0,3,5,50.0,50.0,100.995,2
8.0,4.0,3,5,51.0,51.0,100.075,6
8.0,4.0,3,5,60.0,60.0,101.151875,16
8.0,4.0,3,6,1.0,1.0,104.936666667,3
8.0,4.0,3,6,2.0,2.0,105.286,10
8.0,4.0,3,6,14.0,14.0,101.875,2
8.0,4.0,3,6,15.0,15.0,101.385,2
8.0,4.0,3,6,20.0,20.0,101.5,11
8.0,4.0,3,6,22.0,22.0,102.46,1
8.0,4.0,3,6,36.0,36.0,102.122,5
8.0,4.0,3,6,42.0,42.0,99.82,2
8.0,4.0,3,6,43.0,43.0,102.53,1
8.0,4.0,3,6,44.0,44.0,104.98,1
8.0,4.0,3,6,50.0,50.0,103.54,5
8.0,4.0,3,6,51.0,51.0,102.021,10
8.0,4.0,3,6,60.0,60.0,101.187142857,7
8.0,4.0,3,7,27.0,27.0,100.16,1
8.0,4.0,3,7,30.0,30.0,101.8,1
8.0,4.0,3,7,47.0,47.0,105.666,5
8.0,4.0,3,8,2.0,2.0,105.888,5
8.0,4.0,3,8,14.0,14.0,102.42,1
8.0,4.0,3,8,15.0,15.0,104.67,1
8.0,4.0,3,8,20.0,20.0,103.472,5
8.0,4.0,3,8,34.0,34.0,105.38,2
8.0,4.0,3,8,36.0,36.0,102.57,1
8.0,4.0,3,8,42.0,42.0,101.334,5
8.0,4.0,3,8,43.0,43.0,106.04,2
8.0,4.0,3,8,50.0,50.0,107.68,2
8.0,4.0,3,8,51.0,51.0,103.63,3
8.0,4.0,3,8,60.0,60.0,104.29,2
8.0,4.0,3,8,62.0,62.0,103.91,1
8.0,4.0,3,9,2.0,2.0,110.6,2
8.0,4.0,3,9,14.0,14.0,106.1,1
8.0,4.0,3,9,34.0,34.0,107.15,1
8.0,4.0,3,9,35.0,35.0,117.41,1
8.0,4.0,3,9,43.0,43.0,103.83,1
8.0,4.0,3,9,50.0,50.0,114.88,1
8.0,4.0,3,9,51.0,51.0,108.63,1
8.0,4.0,4,1,27.0,27.0,98.2107142857,14
8.0,4.0,4,1,28.0,28.0,98.71,2
8.0,4.0,4,1,30.0,30.0,96.9758333333,12
8.0,4.0,4,1,47.0,47.0,100.655,4
8.0,4.0,4,2,1.0,1.0,101.685,2
8.0,4.0,4,2,14.0,14.0,99.24,1
8.0,4.0,4,2,22.0,22.0,102.11,2
8.0,4.0,4,3,1.0,1.0,100.546,5
8.0,4.0,4,3,2.0,2.0,100.57,1
8.0,4.0,4,3,14.0,14.0,98.2746153846,13
8.0,4.0,4,3,15.0,15.0,100.692,5
8.0,4.0,4,3,20.0,20.0,100.255,2
8.0,4.0,4,3,22.0,22.0,102.02,1
8.0,4.0,4,3,34.0,34.0,97.03,3
8.0,4.0,4,3,42.0,42.0,96.775,2
8.0,4.0,4,3,50.0,50.0,98.26,2
8.0,4.0,4,3,51.0,51.0,98.47,2
8.0,4.0,4,3,62.0,62.0,99.58,1
8.0,4.0,4,4,27.0,27.0,98.9178787879,33
8.0,4.0,4,4,28.0,28.0,99.8885714286,7
8.0,4.0,4,4,30.0,30.0,98.1019512195,41
8.0,4.0,4,4,47.0,47.0,102.828292683,41
8.0,4.0,4,5,1.0,1.0,102.53,2
8.0,4.0,4,5,2.0,2.0,100.39,2
8.0,4.0,4,5,14.0,14.0,100.8,5
8.0,4.0,4,5,15.0,15.0,102.24,1
8.0,4.0,4,5,20.0,20.0,99.4966666667,3
8.0,4.0,4,5,22.0,22.0,103.036666667,3
8.0,4.0,4,5,27.0,27.0,97.86,1
8.0,4.0,4,5,42.0,42.0,97.9725,4
8.0,4.0,4,5,51.0,51.0,99.43,3
8.0,4.0,4,6,14.0,14.0,100.716666667,3
8.0,4.0,4,6,15.0,15.0,101.88,1
8.0,4.0,4,6,22.0,22.0,103.51,3
8.0,4.0,4,6,42.0,42.0,100.36,1
8.0,4.0,4,6,50.0,50.0,101.39,1
8.0,4.0,4,6,51.0,51.0,101.19,1
8.0,4.0,4,7,47.0,47.0,105.433333333,3
8.0,4.0,4,8,1.0,1.0,107.44,1
8.0,4.0,4,8,14.0,14.0,104.135,2
8.0,4.0,4,8,15.0,15.0,104.785,2
8.0,4.0,4,8,20.0,20.0,105.24,1
8.0,4.0,4,8,34.0,34.0,101.99,1
8.0,4.0,4,8,42.0,42.0,103.686666667,3
8.0,4.0,4,8,51.0,51.0,105.15,1
8.0,4.0,4,9,51.0,51.0,104.77,1
8.0,5.0,1,1,27.0,27.0,99.7565909091,44
8.0,5.0,1,1,28.0,28.0,98.46125,8
8.0,5.0,1,1,30.0,30.0,98.12,44
8.0,5.0,1,1,47.0,47.0,102.941666667,12
8.0,5.0,1,3,2.0,2.0,102.835,2
8.0,5.0,1,3,14.0,14.0,100.056,5
8.0,5.0,1,3,15.0,15.0,101.941428571,7
8.0,5.0,1,3,20.0,20.0,100.421428571,7
8.0,5.0,1,3,22.0,22.0,103.108571429,7
8.0,5.0,1,3,27.0,27.0,101.69,1
8.0,5.0,1,3,34.0,34.0,99.6133333333,3
8.0,5.0,1,3,35.0,35.0,103.46,1
8.0,5.0,1,3,36.0,36.0,99.455,2
8.0,5.0,1,3,42.0,42.0,97.59,2
8.0,5.0,1,3,44.0,44.0,103.672857143,7
8.0,5.0,1,3,50.0,50.0,102.893333333,3
8.0,5.0,1,4,27.0,27.0,100.717954545,44
8.0,5.0,1,4,28.0,28.0,100.891818182,11
8.0,5.0,1,4,30.0,30.0,99.312,45
8.0,5.0,1,4,47.0,47.0,104.017027027,37
8.0,5.0,1,5,2.0,2.0,105.11,1
8.0,5.0,1,5,14.0,14.0,101.0275,4
8.0,5.0,1,5,15.0,15.0,101.735,2
8.0,5.0,1,5,20.0,20.0,100.935714286,7
8.0,5.0,1,5,22.0,22.0,103.9675,4
8.0,5.0,1,5,35.0,35.0,105.4,1
8.0,5.0,1,5,36.0,36.0,99.38,3
8.0,5.0,1,5,42.0,42.0,98.11,2
8.0,5.0,1,5,43.0,43.0,102.54,2
8.0,5.0,1,5,44.0,44.0,104.184285714,7
8.0,5.0,1,5,50.0,50.0,103.785,2
8.0,5.0,1,5,60.0,60.0,103.48,1
8.0,5.0,1,6,14.0,14.0,104.265,2
8.0,5.0,1,6,15.0,15.0,103.06,1
8.0,5.0,1,6,20.0,20.0,102.9525,4
8.0,5.0,1,6,22.0,22.0,104.95125,8
8.0,5.0,1,6,35.0,35.0,105.73,2
8.0,5.0,1,6,42.0,42.0,101.65,2
8.0,5.0,1,6,44.0,44.0,105.81,4
8.0,5.0,1,6,60.0,60.0,103.75,4
8.0,5.0,1,7,27.0,27.0,100.04,1
8.0,5.0,1,7,30.0,30.0,98.38,1
8.0,5.0,1,7,47.0,47.0,106.27625,8
8.0,5.0,1,8,2.0,2.0,106.4,1
8.0,5.0,1,8,14.0,14.0,105.648333333,6
8.0,5.0,1,8,20.0,20.0,105.296666667,3
8.0,5.0,1,8,22.0,22.0,109.025,2
8.0,5.0,1,8,42.0,42.0,102.423333333,3
8.0,5.0,1,8,50.0,50.0,105.726666667,3
8.0,5.0,1,9,14.0,14.0,106.79,1
8.0,5.0,1,9,15.0,15.0,107.67,1
8.0,5.0,1,9,22.0,22.0,107.445,2
8.0,5.0,1,9,34.0,34.0,106.47,1
8.0,5.0,1,9,50.0,50.0,111.27,2
8.0,5.0,2,1,27.0,27.0,99.6462068966,29
8.0,5.0,2,1,28.0,28.0,99.47,6
8.0,5.0,2,1,30.0,30.0,98.0496774194,31
8.0,5.0,2,1,47.0,47.0,100.892,5
8.0,5.0,2,2,22.0,22.0,102.57,1
8.0,5.0,2,2,34.0,34.0,97.69,1
8.0,5.0,2,2,36.0,36.0,95.61,1
8.0,5.0,2,2,42.0,42.0,96.66,1
8.0,5.0,2,2,43.0,43.0,101.56,1
8.0,5.0,2,2,44.0,44.0,102.56,5
8.0,5.0,2,2,51.0,51.0,98.62,2
8.0,5.0,2,3,2.0,2.0,101.395,6
8.0,5.0,2,3,14.0,14.0,97.3966666667,3
8.0,5.0,2,3,15.0,15.0,100.762857143,7
8.0,5.0,2,3,20.0,20.0,100.205,6
8.0,5.0,2,3,22.0,22.0,102.995,2
8.0,5.0,2,3,34.0,34.0,99.386,5
8.0,5.0,2,3,35.0,35.0,101.851666667,6
8.0,5.0,2,3,36.0,36.0,98.670952381,21
8.0,5.0,2,3,42.0,42.0,96.87625,8
8.0,5.0,2,3,43.0,43.0,100.388888889,9
8.0,5.0,2,3,44.0,44.0,102.542380952,21
8.0,5.0,2,3,51.0,51.0,100.428888889,9
8.0,5.0,2,3,60.0,60.0,99.9021212121,33
8.0,5.0,2,3,62.0,62.0,97.47,1
8.0,5.0,2,4,27.0,27.0,99.9213461538,52
8.0,5.0,2,4,28.0,28.0,100.824166667,12
8.0,5.0,2,4,30.0,30.0,99.2676842105,95
8.0,5.0,2,4,47.0,47.0,103.812564103,78
8.0,5.0,2,5,2.0,2.0,101.3625,4
8.0,5.0,2,5,14.0,14.0,102.24,1
8.0,5.0,2,5,15.0,15.0,101.95,5
8.0,5.0,2,5,20.0,20.0,100.6225,12
8.0,5.0,2,5,22.0,22.0,103.63,4
8.0,5.0,2,5,27.0,27.0,99.175,2
8.0,5.0,2,5,34.0,34.0,99.5,1
8.0,5.0,2,5,35.0,35.0,104.22,1
8.0,5.0,2,5,36.0,36.0,100.020588235,17
8.0,5.0,2,5,42.0,42.0,98.922,5
8.0,5.0,2,5,43.0,43.0,102.132307692,13
8.0,5.0,2,5,44.0,44.0,104.817142857,7
8.0,5.0,2,5,51.0,51.0,100.481818182,11
8.0,5.0,2,5,60.0,60.0,100.440833333,12
8.0,5.0,2,5,62.0,62.0,100.915,2
8.0,5.0,2,6,2.0,2.0,104.96,2
8.0,5.0,2,6,14.0,14.0,103.2,3
8.0,5.0,2,6,15.0,15.0,102.88,1
8.0,5.0,2,6,20.0,20.0,103.4925,4
8.0,5.0,2,6,34.0,34.0,103.64,3
8.0,5.0,2,6,35.0,35.0,106.246666667,3
8.0,5.0,2,6,36.0,36.0,103.298,5
8.0,5.0,2,6,42.0,42.0,99.71,1
8.0,5.0,2,6,43.0,43.0,103.483333333,9
8.0,5.0,2,6,44.0,44.0,106.3375,4
8.0,5.0,2,6,50.0,50.0,106.205,2
8.0,5.0,2,6,51.0,51.0,102.368333333,6
8.0,5.0,2,6,60.0,60.0,101.207142857,7
8.0,5.0,2,7,47.0,47.0,106.236666667,3
8.0,5.0,2,8,2.0,2.0,104.44,2
8.0,5.0,2,8,14.0,14.0,103.51,1
8.0,5.0,2,8,15.0,15.0,105.33,1
8.0,5.0,2,8,20.0,20.0,104.61,1
8.0,5.0,2,8,22.0,22.0,108.88,1
8.0,5.0,2,8,35.0,35.0,107.62,1
8.0,5.0,2,8,36.0,36.0,103.3,1
8.0,5.0,2,8,42.0,42.0,103.51,1
8.0,5.0,2,8,43.0,43.0,105.155,4
8.0,5.0,2,8,50.0,50.0,108.025,2
8.0,5.0,2,8,51.0,51.0,105.445,6
8.0,5.0,2,8,60.0,60.0,104.36,3
8.0,5.0,2,9,2.0,2.0,108.41,1
8.0,5.0,2,9,14.0,14.0,107.02,1
8.0,5.0,2,9,43.0,43.0,108.58,2
8.0,5.0,3,1,27.0,27.0,99.4130769231,39
8.0,5.0,3,1,28.0,28.0,98.3211111111,9
8.0,5.0,3,1,30.0,30.0,97.7875555556,45
8.0,5.0,3,1,47.0,47.0,101.865,14
8.0,5.0,3,2,15.0,15.0,99.9733333333,3
8.0,5.0,3,2,20.0,20.0,98.01,1
8.0,5.0,3,2,22.0,22.0,101.07,3
8.0,5.0,3,2,27.0,27.0,98.17,1
8.0,5.0,3,2,42.0,42.0,96.4728571429,7
8.0,5.0,3,2,43.0,43.0,100.68,1
8.0,5.0,3,2,44.0,44.0,102.415,2
8.0,5.0,3,2,51.0,51.0,97.93,2
8.0,5.0,3,3,2.0,2.0,100.818333333,6
8.0,5.0,3,3,14.0,14.0,99.78,4
8.0,5.0,3,3,15.0,15.0,100.726470588,17
8.0,5.0,3,3,20.0,20.0,99.6508333333,12
8.0,5.0,3,3,22.0,22.0,101.89,10
8.0,5.0,3,3,27.0,27.0,100.173333333,6
8.0,5.0,3,3,34.0,34.0,100.02,1
8.0,5.0,3,3,35.0,35.0,102.61,3
8.0,5.0,3,3,36.0,36.0,97.97,1
8.0,5.0,3,3,42.0,42.0,97.5588888889,18
8.0,5.0,3,3,43.0,43.0,100.185,18
8.0,5.0,3,3,44.0,44.0,103.256470588,17
8.0,5.0,3,3,50.0,50.0,99.33,1
8.0,5.0,3,3,51.0,51.0,98.9941666667,12
8.0,5.0,3,3,60.0,60.0,99.3123076923,13
8.0,5.0,3,3,62.0,62.0,98.46,1
8.0,5.0,3,4,27.0,27.0,99.669625,80
8.0,5.0,3,4,28.0,28.0,99.8675,8
8.0,5.0,3,4,30.0,30.0,98.4317094017,117
8.0,5.0,3,4,47.0,47.0,103.219347826,92
8.0,5.0,3,5,2.0,2.0,102.16,4
8.0,5.0,3,5,14.0,14.0,100.186666667,6
8.0,5.0,3,5,15.0,15.0,101.771666667,6
8.0,5.0,3,5,20.0,20.0,101.33875,8
8.0,5.0,3,5,22.0,22.0,103.423333333,12
8.0,5.0,3,5,27.0,27.0,100.15,2
8.0,5.0,3,5,35.0,35.0,103.143333333,6
8.0,5.0,3,5,42.0,42.0,98.9158333333,12
8.0,5.0,3,5,43.0,43.0,100.709090909,11
8.0,5.0,3,5,44.0,44.0,104.192142857,14
8.0,5.0,3,5,51.0,51.0,101.473076923,13
8.0,5.0,3,5,60.0,60.0,99.900625,16
8.0,5.0,3,6,2.0,2.0,103.546666667,3
8.0,5.0,3,6,14.0,14.0,103.015,2
8.0,5.0,3,6,15.0,15.0,103.885,2
8.0,5.0,3,6,20.0,20.0,102.77,1
8.0,5.0,3,6,22.0,22.0,104.105,2
8.0,5.0,3,6,35.0,35.0,105.17,1
8.0,5.0,3,6,42.0,42.0,99.5516666667,6
8.0,5.0,3,6,43.0,43.0,102.506666667,3
8.0,5.0,3,6,44.0,44.0,106.2275,8
8.0,5.0,3,6,51.0,51.0,103.52,6
8.0,5.0,3,6,60.0,60.0,101.218571429,7
8.0,5.0,3,7,27.0,27.0,101.06,2
8.0,5.0,3,7,47.0,47.0,105.148333333,18
8.0,5.0,3,8,2.0,2.0,108.9125,4
8.0,5.0,3,8,14.0,14.0,107.59,1
8.0,5.0,3,8,15.0,15.0,105.525,2
8.0,5.0,3,8,20.0,20.0,105.97,1
8.0,5.0,3,8,22.0,22.0,106.37,3
8.0,5.0,3,8,35.0,35.0,107.73,1
8.0,5.0,3,8,42.0,42.0,101.74,1
8.0,5.0,3,8,43.0,43.0,106.531428571,7
8.0,5.0,3,8,51.0,51.0,105.641666667,6
8.0,5.0,3,8,60.0,60.0,102.465,2
8.0,5.0,3,9,22.0,22.0,106.635,2
8.0,5.0,3,9,35.0,35.0,110.26,2
8.0,5.0,3,9,43.0,43.0,107.67,3
8.0,5.0,4,1,27.0,27.0,99.4688888889,18
8.0,5.0,4,1,30.0,30.0,97.546,30
8.0,5.0,4,1,47.0,47.0,101.603333333,9
8.0,5.0,4,2,14.0,14.0,99.03,2
8.0,5.0,4,2,15.0,15.0,101.38,1
8.0,5.0,4,2,22.0,22.0,100.19,1
8.0,5.0,4,2,51.0,51.0,97.645,4
8.0,5.0,4,3,2.0,2.0,100.296666667,6
8.0,5.0,4,3,14.0,14.0,99.365,2
8.0,5.0,4,3,15.0,15.0,100.301428571,7
8.0,5.0,4,3,22.0,22.0,101.96,3
8.0,5.0,4,3,34.0,34.0,99.81,1
8.0,5.0,4,3,36.0,36.0,99.118,5
8.0,5.0,4,3,43.0,43.0,97.66,1
8.0,5.0,4,3,51.0,51.0,97.9425,4
8.0,5.0,4,3,60.0,60.0,99.5218181818,11
8.0,5.0,4,4,27.0,27.0,100.127222222,54
8.0,5.0,4,4,28.0,28.0,100.462,5
8.0,5.0,4,4,30.0,30.0,98.3213432836,67
8.0,5.0,4,4,47.0,47.0,103.440666667,75
8.0,5.0,4,5,2.0,2.0,101.37,4
8.0,5.0,4,5,14.0,14.0,100.695,2
8.0,5.0,4,5,15.0,15.0,101.68,4
8.0,5.0,4,5,20.0,20.0,100.48,2
8.0,5.0,4,5,22.0,22.0,104.435,4
8.0,5.0,4,5,42.0,42.0,99.5233333333,3
8.0,5.0,4,5,43.0,43.0,99.46,2
8.0,5.0,4,5,51.0,51.0,100.127777778,9
8.0,5.0,4,5,60.0,60.0,100.6925,8
8.0,5.0,4,6,2.0,2.0,102.66,2
8.0,5.0,4,6,15.0,15.0,103.92,1
8.0,5.0,4,6,36.0,36.0,98.45,1
8.0,5.0,4,6,50.0,50.0,105.08,1
8.0,5.0,4,6,51.0,51.0,101.673333333,3
8.0,5.0,4,6,60.0,60.0,102.096666667,3
8.0,5.0,4,7,27.0,27.0,101.12,1
8.0,5.0,4,7,47.0,47.0,105.655555556,18
8.0,5.0,4,8,2.0,2.0,105.4475,4
8.0,5.0,4,8,14.0,14.0,106.81,1
8.0,5.0,4,8,15.0,15.0,105.62,1
8.0,5.0,4,8,22.0,22.0,105.8,1
8.0,5.0,4,8,51.0,51.0,104.2275,4
8.0,5.0,4,9,14.0,14.0,106.7,1
8.0,5.0,4,9,51.0,51.0,108.31,1
8.0,6.0,1,1,27.0,27.0,100.005263158,38
8.0,6.0,1,1,28.0,28.0,99.21,2
8.0,6.0,1,1,30.0,30.0,98.6436363636,22
8.0,6.0,1,1,47.0,47.0,103.221,10
8.0,6.0,1,2,15.0,15.0,100.84,1
8.0,6.0,1,2,35.0,35.0,103.6,1
8.0,6.0,1,2,42.0,42.0,94.37,1
8.0,6.0,1,3,35.0,35.0,103.18,1
8.0,6.0,1,3,42.0,42.0,97.078,5
8.0,6.0,1,4,27.0,27.0,100.923275862,58
8.0,6.0,1,4,28.0,28.0,102.08,2
8.0,6.0,1,4,30.0,30.0,99.9672413793,29
8.0,6.0,1,4,47.0,47.0,104.686315789,38
8.0,6.0,1,5,35.0,35.0,104.91,1
8.0,6.0,1,5,42.0,42.0,100.6125,8
8.0,6.0,1,6,42.0,42.0,100.74,1
8.0,6.0,1,7,47.0,47.0,107.020909091,11
8.0,6.0,1,8,42.0,42.0,99.42,1
8.0,6.0,1,9,35.0,35.0,113.75,1
8.0,6.0,2,1,27.0,27.0,99.5172727273,33
8.0,6.0,2,1,28.0,28.0,98.035,2
8.0,6.0,2,1,30.0,30.0,98.1733333333,30
8.0,6.0,2,1,47.0,47.0,102.532941176,17
8.0,6.0,2,2,2.0,2.0,100.02,1
8.0,6.0,2,2,15.0,15.0,100.162,5
8.0,6.0,2,2,42.0,42.0,98.65,1
8.0,6.0,2,2,51.0,51.0,98.845,2
8.0,6.0,2,3,2.0,2.0,100.995,2
8.0,6.0,2,3,15.0,15.0,101.016666667,12
8.0,6.0,2,3,35.0,35.0,103.77,2
8.0,6.0,2,3,42.0,42.0,97.99,13
8.0,6.0,2,3,43.0,43.0,100.1,1
8.0,6.0,2,3,44.0,44.0,103.718823529,17
8.0,6.0,2,3,50.0,50.0,100.095,2
8.0,6.0,2,3,51.0,51.0,99.623,10
8.0,6.0,2,4,27.0,27.0,100.493611111,72
8.0,6.0,2,4,28.0,28.0,101.33,10
8.0,6.0,2,4,30.0,30.0,99.6547252747,91
8.0,6.0,2,4,47.0,47.0,104.758125,112
8.0,6.0,2,5,2.0,2.0,105.89,1
8.0,6.0,2,5,15.0,15.0,102.36125,8
8.0,6.0,2,5,36.0,36.0,104.386666667,3
8.0,6.0,2,5,42.0,42.0,99.4390909091,11
8.0,6.0,2,5,43.0,43.0,100.68,1
8.0,6.0,2,5,44.0,44.0,105.36,3
8.0,6.0,2,5,51.0,51.0,102.585,4
8.0,6.0,2,6,2.0,2.0,102.6,1
8.0,6.0,2,6,15.0,15.0,103.73,1
8.0,6.0,2,6,36.0,36.0,103.77,1
8.0,6.0,2,6,42.0,42.0,101.19,4
8.0,6.0,2,6,43.0,43.0,103.775,2
8.0,6.0,2,6,50.0,50.0,105.26,2
8.0,6.0,2,6,51.0,51.0,103.028333333,6
8.0,6.0,2,7,27.0,27.0,102.77,1
8.0,6.0,2,7,28.0,28.0,104.31,1
8.0,6.0,2,7,47.0,47.0,106.815,16
8.0,6.0,2,8,2.0,2.0,111.1,1
8.0,6.0,2,8,42.0,42.0,100.59,1
8.0,6.0,2,8,50.0,50.0,105.47,1
8.0,6.0,2,8,51.0,51.0,106.613333333,3
8.0,6.0,2,9,15.0,15.0,108.02,1
8.0,6.0,2,9,42.0,42.0,103.08,1
8.0,6.0,2,9,50.0,50.0,111.96,1
8.0,6.0,2,9,51.0,51.0,107.38,1
8.0,6.0,3,1,27.0,27.0,99.3366,50
8.0,6.0,3,1,28.0,28.0,98.3238461538,13
8.0,6.0,3,1,30.0,30.0,97.8434146341,41
8.0,6.0,3,1,47.0,47.0,102.557368421,19
8.0,6.0,3,2,2.0,2.0,99.705,2
8.0,6.0,3,2,15.0,15.0,99.685,6
8.0,6.0,3,2,42.0,42.0,96.755,6
8.0,6.0,3,2,51.0,51.0,97.86,2
8.0,6.0,3,3,2.0,2.0,100.758,10
8.0,6.0,3,3,15.0,15.0,100.553571429,14
8.0,6.0,3,3,20.0,20.0,100.508,5
8.0,6.0,3,3,35.0,35.0,101.4075,4
8.0,6.0,3,3,42.0,42.0,96.7566666667,15
8.0,6.0,3,3,43.0,43.0,99.8675,4
8.0,6.0,3,3,50.0,50.0,98.6575,4
8.0,6.0,3,3,51.0,51.0,99.828,10
8.0,6.0,3,4,27.0,27.0,99.8779518072,83
8.0,6.0,3,4,28.0,28.0,101.06,4
8.0,6.0,3,4,30.0,30.0,99.0579166667,72
8.0,6.0,3,4,47.0,47.0,103.87402439,164
8.0,6.0,3,5,2.0,2.0,103.00375,8
8.0,6.0,3,5,15.0,15.0,102.665,2
8.0,6.0,3,5,35.0,35.0,103.1575,4
8.0,6.0,3,5,42.0,42.0,102.75,2
8.0,6.0,3,5,44.0,44.0,104.974285714,7
8.0,6.0,3,5,51.0,51.0,101.2,5
8.0,6.0,3,6,2.0,2.0,104.965,6
8.0,6.0,3,6,15.0,15.0,104.816666667,3
8.0,6.0,3,6,35.0,35.0,105.906666667,3
8.0,6.0,3,6,42.0,42.0,102.59,1
8.0,6.0,3,6,44.0,44.0,104.166666667,3
8.0,6.0,3,6,50.0,50.0,104.19,4
8.0,6.0,3,6,51.0,51.0,102.3775,4
8.0,6.0,3,7,27.0,27.0,101.98,1
8.0,6.0,3,7,47.0,47.0,106.541052632,19
8.0,6.0,3,8,2.0,2.0,105.19,2
8.0,6.0,3,8,42.0,42.0,101.21,1
8.0,6.0,3,8,44.0,44.0,105.93,1
8.0,6.0,3,8,50.0,50.0,106.78,4
8.0,6.0,3,8,51.0,51.0,105.0625,4
8.0,6.0,3,9,2.0,2.0,110.59,5
8.0,6.0,3,9,35.0,35.0,115.35,1
8.0,6.0,3,9,42.0,42.0,106.31,1
8.0,6.0,3,9,50.0,50.0,115.215,2
8.0,6.0,4,1,27.0,27.0,99.3878571429,42
8.0,6.0,4,1,28.0,28.0,99.3866666667,6
8.0,6.0,4,1,30.0,30.0,97.92,43
8.0,6.0,4,1,47.0,47.0,102.001538462,13
8.0,6.0,4,2,14.0,14.0,97.21,1
8.0,6.0,4,2,43.0,43.0,98.49,1
8.0,6.0,4,3,2.0,2.0,100.07,2
8.0,6.0,4,3,14.0,14.0,99.22,1
8.0,6.0,4,3,15.0,15.0,100.43,10
8.0,6.0,4,3,20.0,20.0,100.256666667,3
8.0,6.0,4,3,35.0,35.0,103.496666667,3
8.0,6.0,4,3,42.0,42.0,98.175,2
8.0,6.0,4,3,43.0,43.0,98.25,1
8.0,6.0,4,4,27.0,27.0,100.190425532,94
8.0,6.0,4,4,28.0,28.0,100.31125,8
8.0,6.0,4,4,30.0,30.0,98.5776699029,103
8.0,6.0,4,4,47.0,47.0,103.942857143,161
8.0,6.0,4,5,2.0,2.0,103.1625,4
8.0,6.0,4,5,14.0,14.0,102.43,1
8.0,6.0,4,5,15.0,15.0,101.57,7
8.0,6.0,4,5,20.0,20.0,98.69,1
8.0,6.0,4,5,35.0,35.0,103.52,1
8.0,6.0,4,5,43.0,43.0,100.89,1
8.0,6.0,4,6,2.0,2.0,105.39,1
8.0,6.0,4,6,15.0,15.0,103.856666667,3
8.0,6.0,4,6,43.0,43.0,102.29,2
8.0,6.0,4,7,30.0,30.0,98.99,2
8.0,6.0,4,7,47.0,47.0,106.44675,40
8.0,6.0,4,8,2.0,2.0,108.33,3
8.0,6.0,4,8,15.0,15.0,105.086666667,3
8.0,6.0,4,8,20.0,20.0,105.63,1
8.0,6.0,4,8,42.0,42.0,101.35,1
8.0,6.0,4,8,43.0,43.0,102.86,1
8.0,6.0,4,9,2.0,2.0,110.78,2
8.0,6.0,4,9,15.0,15.0,105.67,1
8.0,6.0,4,9,43.0,43.0,109.8,1
8.0,7.0,3,1,27.0,27.0,99.94,3
8.0,7.0,3,1,28.0,28.0,99.01,1
8.0,7.0,3,1,30.0,30.0,98.7,1
8.0,7.0,3,3,15.0,15.0,103.45,1
8.0,7.0,3,4,27.0,27.0,100.959,10
8.0,7.0,3,4,28.0,28.0,102.32,1
8.0,7.0,3,4,30.0,30.0,99.1066666667,3
8.0,7.0,3,4,47.0,47.0,104.51,1
8.0,7.0,3,6,15.0,15.0,104.75,1
8.0,7.0,4,1,27.0,27.0,99.892,15
8.0,7.0,4,1,30.0,30.0,97.44,1
8.0,7.0,4,4,27.0,27.0,100.62,26
8.0,7.0,4,4,30.0,30.0,98.51,1
8.0,7.0,4,4,47.0,47.0,105.415,2
8.01,2.0,1,2,35.0,35.0,98.75,1
8.01,2.0,1,3,35.0,35.0,100.323333333,3
8.01,2.0,1,5,35.0,35.0,101.096666667,3
8.01,2.0,1,6,35.0,35.0,102.95,1
8.01,2.0,1,8,35.0,35.0,105.935,2
8.01,2.0,3,2,35.0,35.0,99.29,1
8.01,2.0,3,3,35.0,35.0,100.75,1
8.01,2.0,3,5,61.0,61.0,99.25,1
8.01,2.0,3,9,35.0,35.0,110.22,1
8.01,2.0,4,3,35.0,35.0,99.74,5
8.01,2.0,4,5,35.0,35.0,100.94,1
8.01,2.0,4,6,35.0,35.0,102.005,2
8.01,2.0,4,8,35.0,35.0,104.12,1
8.01,2.0,4,9,35.0,35.0,110.27,1
8.01,3.0,1,3,35.0,35.0,102.75,2
